Date,Price,Volume
Dec 07 2015 01: +0,0.681,79
Dec 08 2015 01: +0,0.663,103
Dec 09 2015 01: +0,0.671,113
Dec 10 2015 01: +0,0.659,108
Dec 11 2015 01: +0,0.663,118
Dec 12 2015 01: +0,0.703,110
Dec 13 2015 01: +0,0.702,111
Dec 14 2015 01: +0,0.707,95
Dec 15 2015 01: +0,0.758,73
Dec 16 2015 01: +0,0.73,77
Dec 17 2015 01: +0,0.758,91
Dec 18 2015 01: +0,0.797,81
Dec 19 2015 01: +0,0.821,93
Dec 20 2015 01: +0,0.75,88
Dec 21 2015 01: +0,0.803,75
Dec 22 2015 01: +0,0.747,66
Dec 23 2015 01: +0,0.703,122
Dec 24 2015 01: +0,0.781,52
Dec 25 2015 01: +0,0.769,99
Dec 26 2015 01: +0,0.801,95
Dec 27 2015 01: +0,0.769,101
Dec 28 2015 01: +0,0.76,100
Dec 29 2015 01: +0,0.772,96
Dec 30 2015 01: +0,0.799,107
Dec 31 2015 01: +0,0.798,90
Jan 01 2016 01: +0,0.799,69
Jan 02 2016 01: +0,0.784,96
Jan 03 2016 01: +0,0.721,108
Jan 04 2016 01: +0,0.714,93
Jan 05 2016 01: +0,0.789,86
Jan 06 2016 01: +0,0.787,90
Jan 07 2016 01: +0,0.803,88
Jan 08 2016 01: +0,0.917,82
Jan 09 2016 01: +0,1.088,219
Jan 10 2016 01: +0,1.055,65
Jan 11 2016 01: +0,1.003,59
Jan 12 2016 01: +0,1.103,38
Jan 13 2016 01: +0,1.02,48
Jan 14 2016 01: +0,1.026,80
Jan 15 2016 01: +0,1.049,68
Jan 16 2016 01: +0,1.087,85
Jan 17 2016 01: +0,1.089,76
Jan 18 2016 01: +0,1.053,53
Jan 19 2016 01: +0,1.066,42
Jan 20 2016 01: +0,1.032,64
Jan 21 2016 01: +0,1.033,49
Jan 22 2016 01: +0,1.026,65
Jan 23 2016 01: +0,1.04,82
Jan 24 2016 01: +0,1.052,67
Jan 25 2016 01: +0,1.256,297
Jan 26 2016 01: +0,1.322,36
Jan 27 2016 01: +0,1.247,43
Jan 28 2016 01: +0,1.122,63
Jan 29 2016 01: +0,1.057,52
Jan 30 2016 01: +0,1.146,55
Jan 31 2016 01: +0,1.184,44
Feb 01 2016 01: +0,1.09,35
Feb 02 2016 01: +0,1.06,59
Feb 03 2016 01: +0,1.027,64
Feb 04 2016 01: +0,1.056,42
Feb 05 2016 01: +0,1.054,72
Feb 06 2016 01: +0,1.01,68
Feb 07 2016 01: +0,1.049,55
Feb 08 2016 01: +0,1.022,60
Feb 09 2016 01: +0,1.073,53
Feb 10 2016 01: +0,1.024,45
Feb 11 2016 01: +0,0.999,55
Feb 12 2016 01: +0,0.98,69
Feb 13 2016 01: +0,1.079,69
Feb 14 2016 01: +0,1.077,60
Feb 15 2016 01: +0,1.07,66
Feb 16 2016 01: +0,1.018,68
Feb 17 2016 01: +0,1.073,47
Feb 18 2016 01: +0,0.859,107
Feb 19 2016 01: +0,0.981,73
Feb 20 2016 01: +0,0.979,70
Feb 21 2016 01: +0,1.002,67
Feb 22 2016 01: +0,0.94,63
Feb 23 2016 01: +0,1.005,69
Feb 24 2016 01: +0,0.945,60
Feb 25 2016 01: +0,0.891,104
Feb 26 2016 01: +0,0.881,81
Feb 27 2016 01: +0,0.925,103
Feb 28 2016 01: +0,1.007,67
Feb 29 2016 01: +0,1.058,45
Mar 01 2016 01: +0,0.948,67
Mar 02 2016 01: +0,0.977,62
Mar 03 2016 01: +0,0.944,78
Mar 04 2016 01: +0,0.97,99
Mar 05 2016 01: +0,1.051,98
Mar 06 2016 01: +0,0.994,88
Mar 07 2016 01: +0,0.976,97
Mar 08 2016 01: +0,0.954,73
Mar 09 2016 01: +0,0.956,66
Mar 10 2016 01: +0,1.004,55
Mar 11 2016 01: +0,1.091,43
Mar 12 2016 01: +0,1.057,50
Mar 13 2016 01: +0,1.014,53
Mar 14 2016 01: +0,1.07,51
Mar 15 2016 01: +0,1.071,48
Mar 16 2016 01: +0,1.077,44
Mar 17 2016 01: +0,1.076,56
Mar 18 2016 01: +0,0.919,45
Mar 19 2016 01: +0,0.897,54
Mar 20 2016 01: +0,0.948,50
Mar 21 2016 01: +0,0.909,50
Mar 22 2016 01: +0,0.894,41
Mar 23 2016 01: +0,0.946,59
Mar 24 2016 01: +0,0.942,54
Mar 25 2016 01: +0,0.916,82
Mar 26 2016 01: +0,0.946,53
Mar 27 2016 01: +0,0.917,32
Mar 28 2016 01: +0,0.935,49
Mar 29 2016 01: +0,0.865,58
Mar 30 2016 01: +0,0.868,58
Mar 31 2016 01: +0,0.877,71
Apr 01 2016 01: +0,0.932,87
Apr 02 2016 01: +0,1.026,73
