Date,Price,Volume
Oct 29 2015 01: +0,0.395,87
Oct 30 2015 01: +0,0.427,93
Oct 31 2015 01: +0,0.382,116
Nov 01 2015 01: +0,0.353,125
Nov 02 2015 01: +0,0.331,106
Nov 03 2015 01: +0,0.334,95
Nov 04 2015 01: +0,0.361,91
Nov 05 2015 01: +0,0.351,87
Nov 06 2015 01: +0,0.337,125
Nov 07 2015 01: +0,0.388,124
Nov 08 2015 01: +0,0.371,94
Nov 09 2015 01: +0,0.385,76
Nov 10 2015 01: +0,0.331,70
Nov 11 2015 01: +0,0.366,92
Nov 12 2015 01: +0,0.371,64
Nov 13 2015 01: +0,0.355,96
Nov 14 2015 01: +0,0.386,134
Nov 15 2015 01: +0,0.36,124
Nov 16 2015 01: +0,0.416,72
Nov 17 2015 01: +0,0.426,56
Nov 18 2015 01: +0,0.418,79
Nov 19 2015 01: +0,0.413,83
Nov 20 2015 01: +0,0.4,112
Nov 21 2015 01: +0,0.439,91
Nov 22 2015 01: +0,0.421,55
Nov 23 2015 01: +0,0.414,97
Nov 24 2015 01: +0,0.412,105
Nov 25 2015 01: +0,0.404,93
Nov 26 2015 01: +0,0.401,86
Nov 27 2015 01: +0,0.391,89
Nov 28 2015 01: +0,0.401,131
Nov 29 2015 01: +0,0.4,95
Nov 30 2015 01: +0,0.358,70
Dec 01 2015 01: +0,0.359,68
Dec 02 2015 01: +0,0.387,85
Dec 03 2015 01: +0,0.387,92
Dec 04 2015 01: +0,0.374,102
Dec 05 2015 01: +0,0.393,143
Dec 06 2015 01: +0,0.417,138
Dec 07 2015 01: +0,0.43,102
Dec 08 2015 01: +0,0.44,72
Dec 09 2015 01: +0,0.391,121
Dec 10 2015 01: +0,0.44,111
Dec 11 2015 01: +0,0.409,121
Dec 12 2015 01: +0,0.455,122
Dec 13 2015 01: +0,0.457,121
Dec 14 2015 01: +0,0.471,84
Dec 15 2015 01: +0,0.46,98
Dec 16 2015 01: +0,0.473,67
Dec 17 2015 01: +0,0.532,58
Dec 18 2015 01: +0,0.513,62
Dec 19 2015 01: +0,0.549,63
Dec 20 2015 01: +0,0.524,76
Dec 21 2015 01: +0,0.536,68
Dec 22 2015 01: +0,0.481,79
Dec 23 2015 01: +0,0.465,59
Dec 24 2015 01: +0,0.5,93
Dec 25 2015 01: +0,0.524,73
Dec 26 2015 01: +0,0.497,96
Dec 27 2015 01: +0,0.491,107
Dec 28 2015 01: +0,0.518,93
Dec 29 2015 01: +0,0.496,95
Dec 30 2015 01: +0,0.511,85
Dec 31 2015 01: +0,0.539,72
Jan 01 2016 01: +0,0.554,82
Jan 02 2016 01: +0,0.528,104
Jan 03 2016 01: +0,0.521,95
Jan 04 2016 01: +0,0.519,75
Jan 05 2016 01: +0,0.51,103
Jan 06 2016 01: +0,0.549,104
Jan 07 2016 01: +0,0.586,87
Jan 08 2016 01: +0,0.664,108
Jan 09 2016 01: +0,0.744,134
Jan 10 2016 01: +0,0.775,62
Jan 11 2016 01: +0,0.772,61
Jan 12 2016 01: +0,0.721,72
Jan 13 2016 01: +0,0.835,55
Jan 14 2016 01: +0,0.825,54
Jan 15 2016 01: +0,0.843,68
Jan 16 2016 01: +0,0.814,104
Jan 17 2016 01: +0,0.887,71
Jan 18 2016 01: +0,0.849,46
Jan 19 2016 01: +0,0.842,73
Jan 20 2016 01: +0,0.851,37
Jan 21 2016 01: +0,0.864,48
Jan 22 2016 01: +0,0.872,64
Jan 23 2016 01: +0,0.817,69
Jan 24 2016 01: +0,0.805,72
Jan 25 2016 01: +0,0.834,57
Jan 26 2016 01: +0,0.891,51
Jan 27 2016 01: +0,0.85,53
Jan 28 2016 01: +0,0.784,56
Jan 29 2016 01: +0,0.809,55
Jan 30 2016 01: +0,0.818,70
Jan 31 2016 01: +0,0.83,58
Feb 01 2016 01: +0,0.855,37
Feb 02 2016 01: +0,0.796,55
Feb 03 2016 01: +0,0.811,69
Feb 04 2016 01: +0,0.833,49
Feb 05 2016 01: +0,0.825,91
Feb 06 2016 01: +0,0.746,93
Feb 07 2016 01: +0,0.755,76
Feb 08 2016 01: +0,0.741,66
Feb 09 2016 01: +0,0.717,52
Feb 10 2016 01: +0,0.698,44
