Date,Price,Volume
May 10 2017 01: +0,0.454,22
May 11 2017 01: +0,0.458,20
May 12 2017 01: +0,0.465,34
May 13 2017 01: +0,0.464,43
May 14 2017 01: +0,0.497,17
May 15 2017 01: +0,0.461,24
May 16 2017 01: +0,0.468,30
May 17 2017 01: +0,0.46,25
May 18 2017 01: +0,0.451,28
May 19 2017 01: +0,0.438,55
May 20 2017 01: +0,0.438,31
May 21 2017 01: +0,0.449,35
May 22 2017 01: +0,0.438,18
May 23 2017 01: +0,0.446,21
May 24 2017 01: +0,0.367,43
May 25 2017 01: +0,0.403,60
May 26 2017 01: +0,0.445,35
May 27 2017 01: +0,0.462,45
May 28 2017 01: +0,0.444,44
May 29 2017 01: +0,0.44,20
May 30 2017 01: +0,0.449,23
May 31 2017 01: +0,0.442,24
Jun 01 2017 01: +0,0.439,25
Jun 02 2017 01: +0,0.444,19
Jun 03 2017 01: +0,0.439,44
Jun 04 2017 01: +0,0.446,35
Jun 05 2017 01: +0,0.43,25
Jun 06 2017 01: +0,0.43,49
Jun 07 2017 01: +0,0.431,34
Jun 08 2017 01: +0,0.43,34
Jun 09 2017 01: +0,0.437,27
Jun 10 2017 01: +0,0.426,38
Jun 11 2017 01: +0,0.417,31
Jun 12 2017 01: +0,0.429,40
Jun 13 2017 01: +0,0.432,28
Jun 14 2017 01: +0,0.427,36
Jun 15 2017 01: +0,0.429,31
Jun 16 2017 01: +0,0.415,29
Jun 17 2017 01: +0,0.417,39
Jun 18 2017 01: +0,0.427,31
Jun 19 2017 01: +0,0.422,32
Jun 20 2017 01: +0,0.414,29
Jun 21 2017 01: +0,0.404,37
Jun 22 2017 01: +0,0.393,35
Jun 23 2017 01: +0,0.359,36
Jun 24 2017 01: +0,0.373,26
Jun 25 2017 01: +0,0.382,33
Jun 26 2017 01: +0,0.387,28
Jun 27 2017 01: +0,0.392,42
Jun 28 2017 01: +0,0.389,61
Jun 29 2017 01: +0,0.389,40
Jun 30 2017 01: +0,0.397,42
Jul 01 2017 01: +0,0.402,49
Jul 02 2017 01: +0,0.396,42
Jul 03 2017 01: +0,0.387,39
Jul 04 2017 01: +0,0.398,40
Jul 05 2017 01: +0,0.393,39
Jul 06 2017 01: +0,0.406,29
Jul 07 2017 01: +0,0.404,48
Jul 08 2017 01: +0,0.392,27
Jul 09 2017 01: +0,0.388,41
Jul 10 2017 01: +0,0.365,42
Jul 11 2017 01: +0,0.384,37
Jul 12 2017 01: +0,0.358,44
Jul 13 2017 01: +0,0.382,36
Jul 14 2017 01: +0,0.397,48
